"account","n_res","n_oth","yrs_res_all","yrs_oth_all","yrs_res_min","yrs_oth_min","yrs_res_max","yrs_oth_max"
"0800780000007",1,0,"2013",NA,2013,NA,2013,NA
"0800790000004",1,0,"2014",NA,2014,NA,2014,NA
"0800790000005",1,0,"2012",NA,2012,NA,2012,NA
"0800790000006",1,0,"2013",NA,2013,NA,2013,NA
"0800800000002",1,0,"2011",NA,2011,NA,2011,NA
"0800800000018",1,0,"2011",NA,2011,NA,2011,NA
"0800800000019",1,0,"2011",NA,2011,NA,2011,NA
"0800870000002",1,0,"2014",NA,2014,NA,2014,NA
"0800910000001",1,0,"2008",NA,2008,NA,2008,NA
"0800930000001",0,1,NA,"2011",NA,2011,NA,2011
"0800950000033",1,0,"2006",NA,2006,NA,2006,NA
"0801060000002",1,0,"2015",NA,2015,NA,2015,NA
"0801060000004",1,0,"2007",NA,2007,NA,2007,NA
"0801080000007",1,0,"2014",NA,2014,NA,2014,NA
"0801120000032",1,0,"2014",NA,2014,NA,2014,NA
"0801180000009",1,0,"2007",NA,2007,NA,2007,NA
"0801190000012",1,0,"2006",NA,2006,NA,2006,NA
"0801200000004",1,0,"2009",NA,2009,NA,2009,NA
"0801200000005",1,0,"2013",NA,2013,NA,2013,NA
"0801200000030",1,0,"2013",NA,2013,NA,2013,NA
"0801210000013",1,0,"2015",NA,2015,NA,2015,NA
"0801210000014",1,0,"2007",NA,2007,NA,2007,NA
"0801210000020",1,0,"2015",NA,2015,NA,2015,NA
"0801220000001",1,0,"2006",NA,2006,NA,2006,NA
"0801220000006",1,0,"2006",NA,2006,NA,2006,NA
"0801230000008",1,0,"2013",NA,2013,NA,2013,NA
"0801230000009",1,0,"2015",NA,2015,NA,2015,NA
"0801230000012",1,0,"2005",NA,2005,NA,2005,NA
"0801310000009",2,0,"2009",NA,2009,NA,2009,NA
"0801360000001",1,0,"2013",NA,2013,NA,2013,NA
"0801500000008",1,0,"2015",NA,2015,NA,2015,NA
"0801510000009",1,0,"2011",NA,2011,NA,2011,NA
"0801590000008",1,0,"2009",NA,2009,NA,2009,NA
"0801600000004",1,0,"2007",NA,2007,NA,2007,NA
"0801610000003",1,0,"2006",NA,2006,NA,2006,NA
"0801620000010",1,0,"2008",NA,2008,NA,2008,NA
"0801640000001",1,0,"2010",NA,2010,NA,2010,NA
"0801680000004",1,0,"2009",NA,2009,NA,2009,NA
"0801690000009",1,0,"2008",NA,2008,NA,2008,NA
"0801690000011",1,0,"2008",NA,2008,NA,2008,NA
"0801690000012",1,0,"2009",NA,2009,NA,2009,NA
"0801700000025",1,0,"2014",NA,2014,NA,2014,NA
"0801700000027",1,0,"2011",NA,2011,NA,2011,NA
"0801700000029",1,0,"2007",NA,2007,NA,2007,NA
"0801700000032",1,0,"2007",NA,2007,NA,2007,NA
"0801700000039",1,0,"2008",NA,2008,NA,2008,NA
"0801750000006",1,0,"2012",NA,2012,NA,2012,NA
"0801960010001",1,0,"2014",NA,2014,NA,2014,NA
"0802210000015",1,0,"2011",NA,2011,NA,2011,NA
"0802250000009",1,0,"2015",NA,2015,NA,2015,NA
"0802300000058",1,0,"2014",NA,2014,NA,2014,NA
"0802300000070",2,0,"2014",NA,2014,NA,2014,NA
"0802300000071",1,0,"2010",NA,2010,NA,2010,NA
"0802390000011",0,1,NA,"2012",NA,2012,NA,2012
"0802410000006",1,0,"2005",NA,2005,NA,2005,NA
"0802410000015",1,0,"2015",NA,2015,NA,2015,NA
"0802410000032",1,0,"2008",NA,2008,NA,2008,NA
"0802410000033",1,0,"2008",NA,2008,NA,2008,NA
"0802490000020",1,0,"2014",NA,2014,NA,2014,NA
"0802490000030",0,1,NA,"2009",NA,2009,NA,2009
"0802530000095",1,0,"2015",NA,2015,NA,2015,NA
"0802560000157",1,0,"2011",NA,2011,NA,2011,NA
"0802560000163",1,0,"2009",NA,2009,NA,2009,NA
"0802600000008",1,0,"2008",NA,2008,NA,2008,NA
"0802600000017",1,0,"2014",NA,2014,NA,2014,NA
"0802600000020",1,0,"2007",NA,2007,NA,2007,NA
"0802600000021",1,0,"2012",NA,2012,NA,2012,NA
"0802600000026",1,0,"2014",NA,2014,NA,2014,NA
"0802610000006",1,0,"2011",NA,2011,NA,2011,NA
"0802620000002",1,0,"2007",NA,2007,NA,2007,NA
"0802620000005",1,0,"2009",NA,2009,NA,2009,NA
"0802660000069",1,0,"2014",NA,2014,NA,2014,NA
"0802720000338",1,0,"2009",NA,2009,NA,2009,NA
"0802740000100",1,0,"2009",NA,2009,NA,2009,NA
"0802740000108",2,0,"2011, 2012",NA,2011,NA,2012,NA
"0802780000173",1,0,"2014",NA,2014,NA,2014,NA
"0802780000175",2,0,"2011, 2013",NA,2011,NA,2013,NA
"0802880000686",0,1,NA,"2011",NA,2011,NA,2011
"0802900000692",0,1,NA,"2010",NA,2010,NA,2010
"0802900000693",1,0,"2010",NA,2010,NA,2010,NA
"0802920000008",1,0,"2015",NA,2015,NA,2015,NA
"0802920000018",1,0,"2008",NA,2008,NA,2008,NA
"0802920000021",1,0,"2010",NA,2010,NA,2010,NA
"0802970000018",1,0,"2010",NA,2010,NA,2010,NA
"0803020000002",1,0,"2011",NA,2011,NA,2011,NA
"0803020000003",1,0,"2007",NA,2007,NA,2007,NA
"0803040000004",1,0,"2016",NA,2016,NA,2016,NA
"0803050000021",1,0,"2015",NA,2015,NA,2015,NA
"0803070000037",1,0,"2012",NA,2012,NA,2012,NA
"0803100000029",2,0,"2010",NA,2010,NA,2010,NA
"0803150000167",1,0,"2016",NA,2016,NA,2016,NA
"0803240000009",1,0,"2013",NA,2013,NA,2013,NA
"0803260000011",1,0,"2012",NA,2012,NA,2012,NA
"0803270000006",0,1,NA,"2011",NA,2011,NA,2011
"0803300000012",1,0,"2014",NA,2014,NA,2014,NA
"0803510000026",1,0,"2015",NA,2015,NA,2015,NA
"0803550000019",1,0,"2009",NA,2009,NA,2009,NA
"0803610000002",1,0,"2012",NA,2012,NA,2012,NA
"0803620000004",1,0,"2013",NA,2013,NA,2013,NA
"0803730000453",1,0,"2014",NA,2014,NA,2014,NA
"0803740000008",1,0,"2011",NA,2011,NA,2011,NA
"0803740000012",1,0,"2014",NA,2014,NA,2014,NA
"0803770000005",1,0,"2008",NA,2008,NA,2008,NA
"0803770000008",2,0,"2015",NA,2015,NA,2015,NA
"0803780000012",1,0,"2014",NA,2014,NA,2014,NA
"0803850000198",1,0,"2007",NA,2007,NA,2007,NA
"0803860000200",1,0,"2009",NA,2009,NA,2009,NA
"0803860000209",1,0,"2015",NA,2015,NA,2015,NA
"0803880000240",2,0,"2012, 2015",NA,2012,NA,2015,NA
"0803880000243",1,0,"2011",NA,2011,NA,2011,NA
"0803930000007",1,0,"2013",NA,2013,NA,2013,NA
"0803990000003",1,0,"2015",NA,2015,NA,2015,NA
"0803990000011",1,0,"2015",NA,2015,NA,2015,NA
"0804000000010",1,0,"2015",NA,2015,NA,2015,NA
"0804030000011",1,0,"2010",NA,2010,NA,2010,NA
"0804030000022",1,0,"2010",NA,2010,NA,2010,NA
"0804070000028",1,0,"2015",NA,2015,NA,2015,NA
"0804070000031",1,0,"2015",NA,2015,NA,2015,NA
"0804120000004",1,0,"2015",NA,2015,NA,2015,NA
"0804120000007",1,0,"2015",NA,2015,NA,2015,NA
"0804120000014",1,0,"2015",NA,2015,NA,2015,NA
"0804120000025",1,0,"2015",NA,2015,NA,2015,NA
"0804130000016",1,0,"2015",NA,2015,NA,2015,NA
"0804170000007",1,0,"2014",NA,2014,NA,2014,NA
"0804170000016",1,0,"2015",NA,2015,NA,2015,NA
"0804180000002",1,0,"2015",NA,2015,NA,2015,NA
"0804180000012",1,0,"2015",NA,2015,NA,2015,NA
"0804350000020",1,0,"2014",NA,2014,NA,2014,NA
"0804360000007",1,0,"2015",NA,2015,NA,2015,NA
"0804360000021",1,0,"2015",NA,2015,NA,2015,NA
"0804380000015",1,0,"2015",NA,2015,NA,2015,NA
"0804400000015",1,0,"2016",NA,2016,NA,2016,NA
"0804410000004",1,0,"2015",NA,2015,NA,2015,NA
"0804420000022",1,0,"2016",NA,2016,NA,2016,NA
"0804430000005",1,0,"2015",NA,2015,NA,2015,NA
"0804460000027",1,0,"2006",NA,2006,NA,2006,NA
"0804470000004",1,0,"2015",NA,2015,NA,2015,NA
"0804470000007",1,0,"2015",NA,2015,NA,2015,NA
"0804490000025",1,0,"2013",NA,2013,NA,2013,NA
"0804490000027",1,0,"2014",NA,2014,NA,2014,NA
"0804510000019",1,0,"2015",NA,2015,NA,2015,NA
"0804530000034",1,0,"2015",NA,2015,NA,2015,NA
"0804550000012",1,0,"2015",NA,2015,NA,2015,NA
"0804910000081",1,0,"2009",NA,2009,NA,2009,NA
"0805020000057",1,0,"2014",NA,2014,NA,2014,NA
"0805050000016",1,0,"2007",NA,2007,NA,2007,NA
"0805060000011",1,0,"2008",NA,2008,NA,2008,NA
"0805060000016",1,0,"2007",NA,2007,NA,2007,NA
"0805160000017",1,0,"2013",NA,2013,NA,2013,NA
"0805190000021",1,0,"2012",NA,2012,NA,2012,NA
"0805200000011",1,0,"2013",NA,2013,NA,2013,NA
"0805200000014",1,0,"2012",NA,2012,NA,2012,NA
"0805340000004",1,0,"2011",NA,2011,NA,2011,NA
"0805370000013",1,0,"2012",NA,2012,NA,2012,NA
"0805490000219",1,0,"2008",NA,2008,NA,2008,NA
"0805490000220",1,0,"2006",NA,2006,NA,2006,NA
"0805520000255",1,0,"2009",NA,2009,NA,2009,NA
"0805530000264",1,0,"2012",NA,2012,NA,2012,NA
"0805530000266",1,0,"2014",NA,2014,NA,2014,NA
"0805530000267",1,0,"2014",NA,2014,NA,2014,NA
"0805530000275",1,0,"2012",NA,2012,NA,2012,NA
"0805540000284",1,0,"2014",NA,2014,NA,2014,NA
"0805540000286",1,0,"2012",NA,2012,NA,2012,NA
"0805540000293",1,0,"2013",NA,2013,NA,2013,NA
"0805540000294",1,0,"2013",NA,2013,NA,2013,NA
"0805540000295",1,0,"2014",NA,2014,NA,2014,NA
"0805540000296",1,0,"2014",NA,2014,NA,2014,NA
"0805550000296",1,0,"2015",NA,2015,NA,2015,NA
"0805560000313",1,0,"2009",NA,2009,NA,2009,NA
"0805570000322",1,0,"2012",NA,2012,NA,2012,NA
"0805580000342",1,0,"2008",NA,2008,NA,2008,NA
"0805580000345",1,0,"2010",NA,2010,NA,2010,NA
"0805590000354",1,0,"2014",NA,2014,NA,2014,NA
"0805600000363",1,0,"2006",NA,2006,NA,2006,NA
"0805610000009",1,0,"2014",NA,2014,NA,2014,NA
"0805610000015",1,0,"2008",NA,2008,NA,2008,NA
"0805610000019",1,0,"2008",NA,2008,NA,2008,NA
"0805620000001",1,0,"2016",NA,2016,NA,2016,NA
"0805620000005",1,0,"2008",NA,2008,NA,2008,NA
"0805620000014",1,0,"2012",NA,2012,NA,2012,NA
"0805620000015",1,0,"2011",NA,2011,NA,2011,NA
"0805620000016",1,0,"2015",NA,2015,NA,2015,NA
"0805630000012",1,0,"2012",NA,2012,NA,2012,NA
"0805630000014",1,0,"2014",NA,2014,NA,2014,NA
"0805630000017",2,0,"2008, 2013",NA,2008,NA,2013,NA
"0805650000006",1,0,"2013",NA,2013,NA,2013,NA
"0805650000008",1,0,"2010",NA,2010,NA,2010,NA
"0805660000004",1,0,"2011",NA,2011,NA,2011,NA
"0805670000003",1,0,"2008",NA,2008,NA,2008,NA
"0805670000009",1,0,"2008",NA,2008,NA,2008,NA
"0805690000438",1,0,"2013",NA,2013,NA,2013,NA
"0805750000022",0,1,NA,"2010",NA,2010,NA,2010
"0805790000002",1,0,"2007",NA,2007,NA,2007,NA
"0805910000008",1,0,"2010",NA,2010,NA,2010,NA
"0805940000002",1,0,"2009",NA,2009,NA,2009,NA
"0805950000014",1,0,"2006",NA,2006,NA,2006,NA
"0805950000015",1,0,"2010",NA,2010,NA,2010,NA
"0805990000001",1,0,"2015",NA,2015,NA,2015,NA
"0806000000002",1,0,"2009",NA,2009,NA,2009,NA
"0806000000003",1,0,"2006",NA,2006,NA,2006,NA
"0806000010002",2,0,"2005",NA,2005,NA,2005,NA
"0806010000013",1,0,"2016",NA,2016,NA,2016,NA
"0806010000016",2,0,"2007, 2008",NA,2007,NA,2008,NA
"0806010000018",1,0,"2008",NA,2008,NA,2008,NA
"0806010000020",1,0,"2015",NA,2015,NA,2015,NA
"0806010000024",1,0,"2007",NA,2007,NA,2007,NA
"0806010000027",1,0,"2015",NA,2015,NA,2015,NA
"0806010000029",1,0,"2010",NA,2010,NA,2010,NA
"0806010000031",1,0,"2008",NA,2008,NA,2008,NA
"0806020000002",1,0,"2007",NA,2007,NA,2007,NA
"0806020000005",1,0,"2007",NA,2007,NA,2007,NA
"0806020000008",1,0,"2006",NA,2006,NA,2006,NA
"0806020000009",1,0,"2008",NA,2008,NA,2008,NA
"0806020000015",1,0,"2005",NA,2005,NA,2005,NA
"0806020000016",1,0,"2013",NA,2013,NA,2013,NA
"0806030000005",1,0,"2006",NA,2006,NA,2006,NA
"0806030000010",1,0,"2012",NA,2012,NA,2012,NA
"0806030000017",1,0,"2008",NA,2008,NA,2008,NA
"0806090000001",1,0,"2014",NA,2014,NA,2014,NA
"0806130000007",1,0,"2008",NA,2008,NA,2008,NA
"0806130000008",1,0,"2006",NA,2006,NA,2006,NA
"0806160000002",1,0,"2006",NA,2006,NA,2006,NA
"0806160000004",1,0,"2005",NA,2005,NA,2005,NA
"0806160000009",1,0,"2014",NA,2014,NA,2014,NA
"0806170000021",1,0,"2015",NA,2015,NA,2015,NA
"0806180000001",1,0,"2015",NA,2015,NA,2015,NA
"0806180000006",1,0,"2013",NA,2013,NA,2013,NA
"0806180000013",1,0,"2014",NA,2014,NA,2014,NA
"0806180000014",1,0,"2015",NA,2015,NA,2015,NA
"0806220000004",1,0,"2014",NA,2014,NA,2014,NA
"0806220000010",1,0,"2009",NA,2009,NA,2009,NA
"0806230000003",1,0,"2012",NA,2012,NA,2012,NA
"0806230000005",1,0,"2008",NA,2008,NA,2008,NA
"0806230000006",1,0,"2008",NA,2008,NA,2008,NA
"0806240000002",1,0,"2007",NA,2007,NA,2007,NA
"0806240000006",1,0,"2012",NA,2012,NA,2012,NA
"0806250000002",1,0,"2008",NA,2008,NA,2008,NA
"0806250000003",1,0,"2013",NA,2013,NA,2013,NA
"0810080000002",1,0,"2006",NA,2006,NA,2006,NA
"0810090000018",1,0,"2006",NA,2006,NA,2006,NA
"0810100000001",1,0,"2009",NA,2009,NA,2009,NA
"0810140000013",1,0,"2014",NA,2014,NA,2014,NA
"0810280000002",1,0,"2010",NA,2010,NA,2010,NA
"0810320000056",1,0,"2009",NA,2009,NA,2009,NA
"0810330000060",1,0,"2009",NA,2009,NA,2009,NA
"0810330000063",1,0,"2015",NA,2015,NA,2015,NA
"0810370000078",1,0,"2015",NA,2015,NA,2015,NA
"0810370000080",1,0,"2014",NA,2014,NA,2014,NA
"0810420000003",0,1,NA,"2013",NA,2013,NA,2013
"0810490000003",1,0,"2014",NA,2014,NA,2014,NA
"0810490000007",1,0,"2014",NA,2014,NA,2014,NA
"0810490000008",1,0,"2006",NA,2006,NA,2006,NA
"0810500000013",1,0,"2015",NA,2015,NA,2015,NA
"0810520000004",1,0,"2013",NA,2013,NA,2013,NA
"0810540000005",1,0,"2006",NA,2006,NA,2006,NA
"0810540000011",1,0,"2014",NA,2014,NA,2014,NA
"0810540000015",1,0,"2012",NA,2012,NA,2012,NA
"0810540000016",1,0,"2013",NA,2013,NA,2013,NA
"0810540000020",1,0,"2014",NA,2014,NA,2014,NA
"0810550000024",1,0,"2006",NA,2006,NA,2006,NA
"0810550000032",2,0,"2011",NA,2011,NA,2011,NA
"0810580000009",1,0,"2010",NA,2010,NA,2010,NA
"0810580000015",1,0,"2011",NA,2011,NA,2011,NA
"0810600000003",1,0,"2015",NA,2015,NA,2015,NA
"0810620000002",1,0,"2014",NA,2014,NA,2014,NA
"0810630000003",1,0,"2014",NA,2014,NA,2014,NA
"0810640000006",1,0,"2005",NA,2005,NA,2005,NA
"0810640000009",1,0,"2005",NA,2005,NA,2005,NA
"0810640000010",1,0,"2005",NA,2005,NA,2005,NA
"0810640000011",1,0,"2005",NA,2005,NA,2005,NA
"0810650000002",1,0,"2005",NA,2005,NA,2005,NA
"0810650000003",1,0,"2005",NA,2005,NA,2005,NA
"0810650000004",1,0,"2005",NA,2005,NA,2005,NA
"0810650000005",1,0,"2005",NA,2005,NA,2005,NA
"0810650000006",1,0,"2005",NA,2005,NA,2005,NA
"0810650000007",1,0,"2005",NA,2005,NA,2005,NA
"0810650000008",1,0,"2005",NA,2005,NA,2005,NA
"0810650000009",1,0,"2005",NA,2005,NA,2005,NA
"0810650000010",1,0,"2005",NA,2005,NA,2005,NA
"0810650000011",1,0,"2005",NA,2005,NA,2005,NA
"0810660000003",1,0,"2013",NA,2013,NA,2013,NA
"0810660000008",1,0,"2005",NA,2005,NA,2005,NA
"0810670000003",1,0,"2006",NA,2006,NA,2006,NA
"0810670000009",1,0,"2005",NA,2005,NA,2005,NA
"0810670000010",1,0,"2014",NA,2014,NA,2014,NA
"0810670000013",1,0,"2014",NA,2014,NA,2014,NA
"0810670000014",1,0,"2014",NA,2014,NA,2014,NA
"0810670000016",1,0,"2008",NA,2008,NA,2008,NA
"0810670000024",1,0,"2013",NA,2013,NA,2013,NA
"0810680000003",1,0,"2007",NA,2007,NA,2007,NA
"0810680000004",1,0,"2009",NA,2009,NA,2009,NA
"0810680000005",1,0,"2008",NA,2008,NA,2008,NA
"0810680000009",1,0,"2015",NA,2015,NA,2015,NA
"0810680000011",1,0,"2005",NA,2005,NA,2005,NA
"0810680000014",1,0,"2006",NA,2006,NA,2006,NA
"0810680000016",1,0,"2013",NA,2013,NA,2013,NA
"0810680000017",2,0,"2012",NA,2012,NA,2012,NA
"0810680000023",1,0,"2008",NA,2008,NA,2008,NA
"0810690000001",1,0,"2012",NA,2012,NA,2012,NA
"0810690000006",1,0,"2009",NA,2009,NA,2009,NA
"0810690000009",1,0,"2006",NA,2006,NA,2006,NA
"0810690000019",1,0,"2015",NA,2015,NA,2015,NA
"0810690010001",1,0,"2014",NA,2014,NA,2014,NA
"0810790000017",1,0,"2009",NA,2009,NA,2009,NA
"0810830000033",0,1,NA,"2011",NA,2011,NA,2011
"0810850000065",1,0,"2011",NA,2011,NA,2011,NA
"0810860000076",1,0,"2011",NA,2011,NA,2011,NA
"0810870000094",1,0,"2011",NA,2011,NA,2011,NA
"0810870000105",1,0,"2012",NA,2012,NA,2012,NA
"0810980000280",1,0,"2008",NA,2008,NA,2008,NA
"0811080000017",1,0,"2015",NA,2015,NA,2015,NA
"0811220000014",1,0,"2009",NA,2009,NA,2009,NA
"0811230000002",1,0,"2010",NA,2010,NA,2010,NA
"0811230000011",1,0,"2015",NA,2015,NA,2015,NA
"0811240000015",1,0,"2008",NA,2008,NA,2008,NA
"0811270000008",1,0,"2009",NA,2009,NA,2009,NA
"0811320000016",1,0,"2015",NA,2015,NA,2015,NA
"0811330000013",1,0,"2007",NA,2007,NA,2007,NA
"0811340000007",1,0,"2014",NA,2014,NA,2014,NA
"0811340000034",1,0,"2012",NA,2012,NA,2012,NA
"0811350000006",1,0,"2013",NA,2013,NA,2013,NA
"0811420000028",1,0,"2008",NA,2008,NA,2008,NA
"0811440000033",1,0,"2014",NA,2014,NA,2014,NA
"0811450000020",1,0,"2005",NA,2005,NA,2005,NA
"0811480000024",1,0,"2014",NA,2014,NA,2014,NA
"0811520000001",1,0,"2012",NA,2012,NA,2012,NA
"0811540000021",1,0,"2015",NA,2015,NA,2015,NA
"0811550000036",1,0,"2008",NA,2008,NA,2008,NA
"0811570000077",1,0,"2006",NA,2006,NA,2006,NA
"0811570000079",1,0,"2006",NA,2006,NA,2006,NA
"0811570000080",1,0,"2015",NA,2015,NA,2015,NA
"0811580000090",1,0,"2008",NA,2008,NA,2008,NA
"0811580000091",1,0,"2014",NA,2014,NA,2014,NA
"0811580000098",1,0,"2014",NA,2014,NA,2014,NA
"0811580000101",1,0,"2014",NA,2014,NA,2014,NA
"0811580000102",1,0,"2005",NA,2005,NA,2005,NA
"0811580000105",1,0,"2009",NA,2009,NA,2009,NA
"0811580000106",1,0,"2007",NA,2007,NA,2007,NA
"0811590000109",1,0,"2008",NA,2008,NA,2008,NA
"0811590000124",1,0,"2013",NA,2013,NA,2013,NA
"0811590000128",1,0,"2007",NA,2007,NA,2007,NA
"0811590000129",1,0,"2007",NA,2007,NA,2007,NA
"0811600000137",1,0,"2013",NA,2013,NA,2013,NA
"0811600000140",1,0,"2008",NA,2008,NA,2008,NA
"0811600000141",1,0,"2013",NA,2013,NA,2013,NA
"0811600000146",1,0,"2006",NA,2006,NA,2006,NA
"0811600000158",1,0,"2006",NA,2006,NA,2006,NA
"0811610000160",1,0,"2008",NA,2008,NA,2008,NA
"0811610000167",1,0,"2012",NA,2012,NA,2012,NA
"0811610000168",1,0,"2015",NA,2015,NA,2015,NA
"0811610000169",1,0,"2009",NA,2009,NA,2009,NA
"0811690000585",1,0,"2008",NA,2008,NA,2008,NA
"0811710000612",1,0,"2008",NA,2008,NA,2008,NA
"0811770000004",1,0,"2009",NA,2009,NA,2009,NA
"0811770000005",1,0,"2006",NA,2006,NA,2006,NA
"0811840000001",1,0,"2008",NA,2008,NA,2008,NA
"0811890000004",1,0,"2007",NA,2007,NA,2007,NA
"0811900000002",1,0,"2015",NA,2015,NA,2015,NA
"0812000000001",1,0,"2008",NA,2008,NA,2008,NA
"0812000000002",1,0,"2008",NA,2008,NA,2008,NA
"0812000000003",1,0,"2008",NA,2008,NA,2008,NA
"0812000000004",1,0,"2008",NA,2008,NA,2008,NA
"0812000000005",1,0,"2008",NA,2008,NA,2008,NA
"0812000000006",1,0,"2008",NA,2008,NA,2008,NA
"0812210000001",1,0,"2013",NA,2013,NA,2013,NA
"0812230000021",1,0,"2015",NA,2015,NA,2015,NA
"0812230000023",1,0,"2011",NA,2011,NA,2011,NA
"0812240000018",1,0,"2008",NA,2008,NA,2008,NA
"0812250000015",1,0,"2015",NA,2015,NA,2015,NA
"0812260000012",1,0,"2009",NA,2009,NA,2009,NA
"0812270000006",1,0,"2015",NA,2015,NA,2015,NA
"0812270000007",1,0,"2013",NA,2013,NA,2013,NA
"0812270000008",1,0,"2013",NA,2013,NA,2013,NA
"0812270000009",1,0,"2011",NA,2011,NA,2011,NA
"0812280000001",1,0,"2011",NA,2011,NA,2011,NA
"0812290000004",1,0,"2005",NA,2005,NA,2005,NA
"0812290000008",1,0,"2005",NA,2005,NA,2005,NA
"0812290000010",1,0,"2009",NA,2009,NA,2009,NA
"0812290000015",1,0,"2013",NA,2013,NA,2013,NA
"0812290000017",1,0,"2008",NA,2008,NA,2008,NA
"0812300000003",1,0,"2015",NA,2015,NA,2015,NA
"0812300000004",1,0,"2010",NA,2010,NA,2010,NA
"0812360000016",0,1,NA,"2009",NA,2009,NA,2009
"0812420000008",1,0,"2011",NA,2011,NA,2011,NA
"0812470000013",1,0,"2007",NA,2007,NA,2007,NA
"0812470000036",1,0,"2014",NA,2014,NA,2014,NA
"0812740000002",1,0,"2015",NA,2015,NA,2015,NA
"0812870000032",1,0,"2011",NA,2011,NA,2011,NA
"0812930000001",2,0,"2011, 2012",NA,2011,NA,2012,NA
"0812980000013",1,0,"2013",NA,2013,NA,2013,NA
"0812990000004",1,0,"2015",NA,2015,NA,2015,NA
"0812990000013",1,0,"2012",NA,2012,NA,2012,NA
"0813000000018",1,0,"2015",NA,2015,NA,2015,NA
"0813000000019",1,0,"2008",NA,2008,NA,2008,NA
"0813010000002",1,0,"2015",NA,2015,NA,2015,NA
"0813030000013",1,0,"2009",NA,2009,NA,2009,NA
"0813030000019",1,0,"2007",NA,2007,NA,2007,NA
"0813040000013",1,0,"2010",NA,2010,NA,2010,NA
"0813040000014",1,0,"2008",NA,2008,NA,2008,NA
"0813050000015",1,0,"2015",NA,2015,NA,2015,NA
"0813090000001",1,0,"2008",NA,2008,NA,2008,NA
"0813090000008",1,0,"2008",NA,2008,NA,2008,NA
"0813140000007",1,0,"2005",NA,2005,NA,2005,NA
"0813140000010",1,0,"2015",NA,2015,NA,2015,NA
"0813160000019",1,0,"2006",NA,2006,NA,2006,NA
"0813180010005",1,0,"2009",NA,2009,NA,2009,NA
"0813220000017",1,0,"2010",NA,2010,NA,2010,NA
"0813330000011",1,0,"2008",NA,2008,NA,2008,NA
"0813360000062",0,1,NA,"2013",NA,2013,NA,2013
"0813380000093",1,0,"2013",NA,2013,NA,2013,NA
"0813440030015",1,0,"2015",NA,2015,NA,2015,NA
"0813440030020",1,0,"2015",NA,2015,NA,2015,NA
"0813460000011",0,1,NA,"2010",NA,2010,NA,2010
"0813460000013",0,1,NA,"2014",NA,2014,NA,2014
"0813560000530",1,0,"2013",NA,2013,NA,2013,NA
"0813730000003",1,0,"2012",NA,2012,NA,2012,NA
"0813990000001",1,0,"2007",NA,2007,NA,2007,NA
"0814080000006",1,0,"2007",NA,2007,NA,2007,NA
"0814080000034",1,0,"2015",NA,2015,NA,2015,NA
"0814080000037",1,0,"2011",NA,2011,NA,2011,NA
"0814140000009",1,0,"2005",NA,2005,NA,2005,NA
"0814140000042",1,0,"2013",NA,2013,NA,2013,NA
"0814160000020",1,0,"2008",NA,2008,NA,2008,NA
"0814160000027",1,0,"2012",NA,2012,NA,2012,NA
"0814180000008",1,0,"2007",NA,2007,NA,2007,NA
"0814180000012",1,0,"2007",NA,2007,NA,2007,NA
"0814180000015",1,0,"2008",NA,2008,NA,2008,NA
"0814180000023",1,0,"2014",NA,2014,NA,2014,NA
"0814240000011",1,0,"2011",NA,2011,NA,2011,NA
"0814250000005",1,0,"2015",NA,2015,NA,2015,NA
"0814260000007",1,0,"2014",NA,2014,NA,2014,NA
"0814270000005",1,0,"2009",NA,2009,NA,2009,NA
"0814270000007",1,0,"2007",NA,2007,NA,2007,NA
"0814290000016",1,0,"2005",NA,2005,NA,2005,NA
"0814290000025",1,0,"2006",NA,2006,NA,2006,NA
"0814290000029",1,0,"2007",NA,2007,NA,2007,NA
"0814300000002",1,0,"2015",NA,2015,NA,2015,NA
"0814300000027",1,0,"2008",NA,2008,NA,2008,NA
"0814310000003",1,0,"2008",NA,2008,NA,2008,NA
"0814310000017",1,0,"2010",NA,2010,NA,2010,NA
"0814320000022",1,0,"2014",NA,2014,NA,2014,NA
"0820050000005",1,0,"2005",NA,2005,NA,2005,NA
"0820070000177",1,0,"2009",NA,2009,NA,2009,NA
"0820070000178",1,0,"2014",NA,2014,NA,2014,NA
"0820070000181",1,0,"2009",NA,2009,NA,2009,NA
"0820080000198",1,0,"2015",NA,2015,NA,2015,NA
"0820090000212",1,0,"2011",NA,2011,NA,2011,NA
"0820090000215",1,0,"2011",NA,2011,NA,2011,NA
"0820090000216",1,0,"2008",NA,2008,NA,2008,NA
"0820090000218",1,0,"2006",NA,2006,NA,2006,NA
"0820090000227",1,0,"2011",NA,2011,NA,2011,NA
"0820100000233",1,0,"2014",NA,2014,NA,2014,NA
"0820100000234",1,0,"2009",NA,2009,NA,2009,NA
"0820100000237",1,0,"2008",NA,2008,NA,2008,NA
"0820100000238",1,0,"2009",NA,2009,NA,2009,NA
"0820100000244",1,0,"2009",NA,2009,NA,2009,NA
"0820100000246",1,0,"2013",NA,2013,NA,2013,NA
"0820100000247",1,0,"2008",NA,2008,NA,2008,NA
"0820100000248",1,0,"2007",NA,2007,NA,2007,NA
"0820110000256",1,0,"2015",NA,2015,NA,2015,NA
"0820110000263",1,0,"2013",NA,2013,NA,2013,NA
"0820110000266",1,0,"2012",NA,2012,NA,2012,NA
"0820120000292",1,0,"2015",NA,2015,NA,2015,NA
