,account,permitID,agencyID,permitStatus,desc,stateClass,permitType,propertyType,issueDate,year,siteNo,sitePrefix,siteStreet,siteType,siteSuffix,siteApt
,account,permitID,ERROR: KEY NOT FOUND,ERROR: KEY NOT FOUND,desc,ERROR: KEY NOT FOUND,permitTypeDesc,ERROR: KEY NOT FOUND,issueDate,year,siteNo,sitePrefix,siteStreet,siteType,siteSuffix,siteApt
16955,771790040070,1420820,CITY OF HOUSTON,Complete,RESIDENTIAL PLUMBING PERMIT,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/14/2014,2015,9510,NA,CADDO,NA,RD,NA
16956,771790050107,1426808,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/15/2014,2015,9502,NA,MADERA,NA,RD,NA
16957,771790050109,1426809,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/15/2014,2015,9506,NA,MADERA,NA,RD,NA
16958,771790060156,1381192,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/20/2013,2014,9915,NA,THORN,NA,ST,NA
16959,771790110277,1243894,CITY OF HOUSTON,Complete,DEMO RES GARAGE/NO SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/15/2010,2011,9213,NA,MADERA,NA,RD,NA
16960,771810010001,1384243,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,01/10/2014,2015,1031,NA,WYNNWOOD,NA,LN,NA
16961,771810010008,1171104,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/30/2008,2009,1003,NA,WYNNWOOD,NA,LN,NA
16962,771810020005,1384244,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,01/10/2014,2015,1119,NA,WYNNWOOD,NA,LN,NA
16963,771810020006,1427474,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/23/2014,2015,1123,NA,WYNNWOOD,NA,LN,NA
16964,771810030004,1123008,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/11/2007,2008,1114,NA,WYNNWOOD,NA,LN,NA
16965,771810030010,1368597,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/05/2013,2014,1026,NA,WYNNWOOD,NA,LN,NA
16966,771810030032,1172142,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/12/2008,2009,1106,E,T C JESTER,NA,BL,NA
16967,771810040013,1195167,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/15/2009,2010,1211,NA,TIMBERGROVE,NA,LN,NA
16968,771810040014,1190500,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/10/2009,2010,1003,NA,WALTWAY,NA,DR,NA
16969,771810060010,1215101,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/28/2009,2010,1139,NA,WOODHILL,NA,RD,NA
16971,771810060015,1217068,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,01/28/2010,2011,1215,NA,BAY OAKS,NA,RD,NA
16972,771810060020,1312862,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/11/2012,2013,1237,NA,BAY OAKS,NA,RD,NA
16974,771810070005,1420939,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISCONNECT,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/15/2014,2015,1218,NA,BAY OAKS,NA,RD,NA
16975,771810070007,1397005,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/25/2014,2015,1226,NA,BAY OAKS,NA,RD,NA
16976,771810080013,1388980,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/05/2014,2015,1138,NA,WOODHILL,NA,RD,NA
16977,771810080018,1427601,CITY OF HOUSTON,Incomplete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/29/2014,2016,1118,NA,WOODHILL,NA,RD,NA
16978,771810090013,1356710,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/05/2013,2014,1102,NA,WORTHSHIRE,NA,ST,NA
16979,771810100006,1308747,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/09/2012,2013,1123,NA,PRINCE,NA,ST,NA
16980,771810100008,1306726,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/13/2012,2013,1131,NA,PRINCE,NA,ST,NA
16981,771810100012,1384668,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,01/16/2014,2015,1138,NA,BAY OAKS,NA,RD,NA
16982,771810100013,1349787,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/23/2013,2014,1134,NA,BAY OAKS,NA,RD,NA
16983,771810110003,1024464,CITY OF HOUSTON,Complete,RESID.  PARTIAL INT. DEMO. PERMIT.,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/09/2006,2007,1110,NA,PRINCE,NA,ST,NA
16985,771810110005,1302794,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/12/2012,2013,1118,NA,PRINCE,NA,ST,NA
16986,771810110006,1353679,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISCONNECT,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/17/2013,2014,1122,NA,PRINCE,NA,ST,NA
16987,771810110007,1357955,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/19/2013,2014,1126,NA,PRINCE,NA,ST,NA
16988,771820110012,1349186,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISCONNECT,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/15/2013,2014,1135,NA,NASHUA,NA,ST,NA
16989,771820110019,1417378,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISCONNECT,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/16/2014,2015,1107,NA,NASHUA,NA,ST,NA
16990,771820140009,1375321,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/30/2013,2014,922,NA,PRINCE,NA,ST,NA
16991,771820140021,1331656,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/01/2012,2013,931,NA,NASHUA,NA,ST,NA
16992,771820140023,1260084,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/08/2011,2012,1003,NA,NASHUA,NA,ST,NA
16993,771820140024,1312435,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/05/2012,2013,1007,NA,NASHUA,NA,ST,NA
16994,771820140027,1298493,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/01/2012,2013,1019,NA,NASHUA,NA,ST,NA
16995,771820140031,1143763,CITY OF HOUSTON,Complete,DEMO GARAGE NO SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/15/2008,2009,1035,NA,NASHUA,NA,ST,NA
16996,771820150013,1195066,CITY OF HOUSTON,Complete,RES DEMO /SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/14/2009,2010,1709,NA,TURNPIKE,NA,RD,NA
16997,771820150023,1381499,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/26/2013,2014,1015,NA,PRINCE,NA,ST,NA
16998,771820170014,1127228,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/11/2007,2008,819,NA,NASHUA,NA,ST,NA
17000,771820180016,1282782,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/07/2011,2012,1002,NA,WORTHSHIRE,NA,ST,NA
17001,771820210006,1427817,CITY OF HOUSTON,Incomplete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/02/2014,2016,2019,NA,CRANSTON,NA,CT,NA
17003,771820220016,1205970,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/28/2009,2010,910,NA,DRANE,NA,CT,NA
17004,771820230008,1230010,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/12/2010,2011,6207,NA,QUEENSWOOD,NA,LN,NA
17005,771820240001,1357624,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/14/2013,2014,931,NA,SHIRKMERE,NA,RD,NA
17006,771820240003,1123734,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/20/2007,2008,923,NA,SHIRKMERE,NA,RD,NA
17009,771820260010,1123903,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/27/2007,2008,6207,NA,HURST,NA,ST,NA
17011,771820260024,1302962,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/13/2012,2013,911,NA,SHELTERWOOD,NA,DR,NA
17012,771820260025,1368580,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC.,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/05/2013,2014,6102,NA,QUEENSWOOD,NA,LN,NA
17013,771820260033,1126937,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/04/2007,2008,6134,NA,QUEENSWOOD,NA,LN,NA
17014,771820260034,1414939,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/28/2014,2015,6138,NA,QUEENSWOOD,NA,LN,NA
17015,771820270019,1191308,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/20/2009,2010,6103,NA,ABINGTON,NA,WA,NA
17016,771820270043,1338641,CITY OF HOUSTON,Complete,DEM RES / SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,01/25/2013,2014,6242,NA,HURST,NA,ST,NA
17017,771820290013,1417865,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/24/2014,2015,6126,NA,ABINGTON,NA,WA,NA
17022,771830030004,1,CITY OF BELLAIRE,Complete,Demolition,Condo - High Rise,Residential Demolition,Real Property Other Mineral Reserves,12/31/2003,2005,1115,NA,COLONIAL,ST,NA,NA
17025,771830040004,2,ERROR: KEY NOT FOUND,Complete,DEMO,Condo - High Rise,Residential Demolition,ERROR: KEY NOT FOUND,02/19/2009,2009,1115,NA,SHEFFIELD,NA,ST,NA
17035,771850030014,1140615,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/04/2008,2009,9226,NA,MARTELL,NA,ST,NA
17036,771850030018,1206881,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,09/22/2009,2010,3600,NA,REED,NA,RD,NA
17037,771850040016,1205912,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,09/16/2009,2010,9218,NA,CULVER,NA,ST,B
17038,771850050005,1125908,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/16/2007,2008,3614,NA,TANGERINE,NA,ST,NA
17040,771890010013,1317509,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/05/2012,2013,8927,NA,FRIENDSHIP,NA,RD,NA
17042,771890040001,1354320,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISCONNECT,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,05/24/2013,2014,8802,NA,FRIENDSHIP,NA,RD,NA
17046,771950020011,2,CITY OF GALENA PARK,Complete,DEMO GARAGE,Condo - High Rise,Residential Demolition,ERROR: KEY NOT FOUND,11/13/2009,2011,2509,NA,3RD,ST,NA,NA
17054,771970020020,1218275,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/15/2010,2011,10006,NA,BURNSIDE,NA,LN,NA
17056,771970030101,1243625,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/10/2010,2011,10151,NA,CHICKASAW,NA,LN,NA
17058,771970040151,1424127,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/14/2014,2015,10138,NA,CHICKASAW,NA,LN,NA
17059,771970040167,1384974,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,01/22/2014,2015,10115,NA,SUSSEX,NA,LN,NA
17064,771970080405,1146698,CITY OF HOUSTON,Complete,DEMO. RES/SEWER DISC.,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/24/2008,2009,10015,NA,TALLEY,NA,LN,NA
17065,771970090431,1125988,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/29/2007,2008,10122,NA,OLGA,NA,LN,NA
17066,771990060001,1160508,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/01/2008,2009,7839,NA,TAVERN,NA,ST,NA
17067,772010010003,1329141,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/17/2012,2013,8706,NA,LINKPASS,NA,LN,NA
17068,772010020008,1333231,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/27/2012,2013,3727,S,BRAESWOOD,NA,BL,NA
17069,772010020010,1126846,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC.,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/27/2007,2008,3723,S,BRAESWOOD,NA,BL,NA
17070,772010020011,1353287,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISCONNECT,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/14/2013,2014,3719,S,BRAESWOOD,NA,BL,NA
17071,772010020032,1408431,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/03/2014,2015,3826,NA,LINKVIEW,NA,DR,NA
17072,772010030016,1303404,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/20/2012,2013,8611,NA,LINKMEADOW,NA,LN,NA
17073,772010050003,1262772,CITY OF HOUSTON,Complete,DEMO RES GARAGE ONLY/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/16/2011,2012,8810,NA,LINKPASS,NA,LN,NA
17074,772010050007,1390395,CITY OF HOUSTON,Incomplete,"DEMO RES/SEWER DISC               ""POOL ONLY""",ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/25/2014,2016,8926,NA,LINK,NA,CT,NA
17075,772010050008,1127168,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/03/2007,2008,3835,NA,LINKLEA,NA,DR,NA
17076,772010050010,977168,CITY OF HOUSTON,Complete,DEMO,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/25/2005,2007,3827,NA,LINKLEA,NA,DR,NA
17078,772010050014,1302211,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/05/2012,2013,3811,NA,LINKLEA,NA,DR,NA
17079,772010050020,1341856,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/01/2013,2014,3711,NA,LINKWOOD,NA,DR,NA
17080,772010070016,1397319,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/30/2014,2015,8714,NA,LINKMEADOW,NA,LN,NA
17081,772010070026,1408425,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/03/2014,2015,3706,NA,LINKWOOD,NA,DR,NA
17083,772010080014,1392788,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/28/2014,2015,8740,NA,LINKTERRACE,NA,LN,NA
17084,772030210009,1283879,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/26/2011,2012,3107,NA,TILDEN,NA,ST,NA
17085,772030210016,1125897,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/14/2007,2008,3122,NA,WINSLOW,NA,ST,NA
17088,772030230007,1127245,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/15/2007,2008,3107,NA,CONWAY,NA,ST,NA
17091,772030230014,1390981,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/03/2014,2015,3122,NA,STANTON,NA,ST,NA
17092,772030240014,1166590,CITY OF HOUSTON,Complete,DEMO RES GARAGE ONLY/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/09/2008,2009,3319,S,BRAESWOOD,NA,BL,NA
17093,772030250004,1126790,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/21/2007,2008,3123,NA,STANTON,NA,ST,NA
17094,772030260014,1227243,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,04/08/2010,2011,3110,NA,FAIRHOPE,NA,ST,NA
17095,772030260018,1237082,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/15/2010,2011,3126,NA,FAIRHOPE,NA,ST,NA
17096,772030270002,1303075,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/15/2012,2013,3143,NA,FAIRHOPE,NA,ST,NA
17098,772030270006,1337245,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/19/2012,2013,3127,NA,FAIRHOPE,NA,ST,NA
17101,772030280003,1162552,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/30/2008,2009,3211,NA,FAIRHOPE,NA,ST,NA
17102,772030280005,1282360,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/31/2011,2012,3219,NA,FAIRHOPE,NA,ST,NA
17103,772030280012,1123405,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/17/2007,2008,3206,NA,CASTLEWOOD,NA,ST,NA
17104,772030290006,1378224,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/19/2013,2014,3223,NA,CASTLEWOOD,NA,ST,NA
17105,772040290018,1219307,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC (GARAGE ONLY),ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/01/2010,2011,3506,NA,BROADMEAD,NA,DR,NA
17106,772040290019,1426519,CITY OF HOUSTON,Complete,DEMO RES.SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/10/2014,2015,3502,NA,BROADMEAD,NA,DR,NA
17107,772040320013,1336152,CITY OF HOUSTON,Complete,"DEMO RES/SEWER DISC                ""POOL ONLY""",ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/18/2012,2013,8806,NA,BEVLYN,NA,DR,NA
17108,772040330004,1361682,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,07/01/2013,2014,3515,NA,DEAL,NA,ST,NA
17110,772050010003,1240895,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/11/2010,2011,8730,NA,MEMORIAL,NA,DR,NA
17114,772050010016,1414633,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,08/25/2014,2015,407,NA,PINEHAVEN,NA,DR,NA
17115,772050020005,1424409,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,11/19/2014,2015,707,NA,PINEHAVEN,NA,DR,NA
17116,772050020011,1251409,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/14/2010,2011,611,NA,PINEHAVEN,NA,DR,NA
17118,772050030001,1208857,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,10/28/2009,2010,602,NA,PINEHAVEN,NA,DR,NA
17119,772050040003,1137436,CITY OF HOUSTON,Complete,DEMO RES/NO SEWER DISC REQUIRED (FOR SHED ONLY),ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,02/25/2008,2009,8874,NA,CHATSWORTH,NA,DR,NA
17120,772050040003,1231218,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,05/27/2010,2011,8874,NA,CHATSWORTH,NA,DR,NA
17121,772050040007,1135370,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,01/28/2008,2009,8850,NA,CHATSWORTH,NA,DR,NA
17122,772050040008,1417954,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,09/24/2014,2015,8844,NA,CHATSWORTH,NA,DR,NA
17124,772050040012,1123373,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,12/17/2007,2008,8820,NA,CHATSWORTH,NA,DR,NA
17125,772050040014,1346331,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,03/13/2013,2014,8808,NA,CHATSWORTH,NA,DR,NA
17131,772090010010,1,ERROR: KEY NOT FOUND,Complete,DEMO,Condo - High Rise,Residential Demolition,ERROR: KEY NOT FOUND,02/23/2009,2009,4918,NA,IMPERIAL,NA,ST,NA
17136,772090020019,2,ERROR: KEY NOT FOUND,Complete,DEMO,Condo - High Rise,Residential Demolition,ERROR: KEY NOT FOUND,02/23/2009,2009,4901,NA,IMPERIAL,NA,ST,NA
17146,772390050006,1145158,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,ERROR: KEY NOT FOUND,Residential Demolition,ERROR: KEY NOT FOUND,06/03/2008,2009,10626,NA,FLEMING,NA,DR,NA
17148,772410010022,1196328,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,ERROR: KEY NOT FOUND,Commercial Demolition,ERROR: KEY NOT FOUND,06/02/2009,2011,9901,W,MONTGOMERY,NA,RD,NA
